Causa de muerte,CCAA,Año,TME
Todas las enfermedades del sistema osteomuscular y del tejido conjuntivo,Cantabria,2016,0.01150206693859613
Todas las enfermedades del sistema genitourinario,Cantabria,2016,0.020085698982324585
"Todos los fallecimientos a causa del embarazo, parto o puerperio",Cantabria,2016,0.0
Todas las afecciones originadas en el periodo perinatal,Cantabria,2016,0.0005150179226237072
"Todas las malformaciones congénitas, deformidades y anomalías cromosómicas",Cantabria,2016,0.002231744331369398
"Todos los síntomas, signos y hallazgos anormales clínicos y de laboratorio, no clasificados en otra parte",Cantabria,2016,0.006351887712359057
Todas las causas externas de mortalidad,Cantabria,2016,0.03416285553403925
Todas las causas,Castilla y León,2016,1.1585468703019082
Todas las enfermedades infecciosas y parasitarias,Castilla y León,2016,0.02110449004136969
Todos los tumores,Castilla y León,2016,0.320111927133285
"Todas las enfermedades de la sangre y de los órganos hematopoyéticos, y ciertos trastornos que afectan al mecanismo de la inmunidad",Castilla y León,2016,0.0054187204160273525
"Todas las enfermedades endocrinas, nutricionales y metabólicas",Castilla y León,2016,0.04363495913958868
Todos los trastornos mentales y del comportamiento,Castilla y León,2016,0.04734250468739687
Todas las enfermedades del sistema nervioso y de los órganos de los sentidos,Castilla y León,2016,0.06449499562835564
Todas las enfermedades del sistema circulatorio,Castilla y León,2016,0.33844594357849034
Todas las enfermedades del sistema respiratorio,Castilla y León,2016,0.14329052408397142
Todas las enfermedades del sistema digestivo,Castilla y León,2016,0.05960592457630088
Todas las enfermedades de la piel y del tejido subcutáneo,Castilla y León,2016,0.005907627521232828
Todas las enfermedades del sistema osteomuscular y del tejido conjuntivo,Castilla y León,2016,0.014952408967534124
Todas las enfermedades del sistema genitourinario,Castilla y León,2016,0.03454943543452026
"Todos los fallecimientos a causa del embarazo, parto o puerperio",Castilla y León,2016,0.0
Todas las afecciones originadas en el periodo perinatal,Castilla y León,2016,0.000896329692876705
"Todas las malformaciones congénitas, deformidades y anomalías cromosómicas",Castilla y León,2016,0.0018741439032876556
"Todos los síntomas, signos y hallazgos anormales clínicos y de laboratorio, no clasificados en otra parte",Castilla y León,2016,0.016419130283150552
Todas las causas externas de mortalidad,Castilla y León,2016,0.04049780521452022
Todas las causas,Castilla La Mancha,2016,0.9343550197667041
Todas las enfermedades infecciosas y parasitarias,Castilla La Mancha,2016,0.01068866220899019
Todos los tumores,Castilla La Mancha,2016,0.24222753672702427
"Todas las enfermedades de la sangre y de los órganos hematopoyéticos, y ciertos trastornos que afectan al mecanismo de la inmunidad",Castilla La Mancha,2016,0.005515154473131925
"Todas las enfermedades endocrinas, nutricionales y metabólicas",Castilla La Mancha,2016,0.03260286007125775
Todos los trastornos mentales y del comportamiento,Castilla La Mancha,2016,0.047732929864805505
Todas las enfermedades del sistema nervioso y de los órganos de los sentidos,Castilla La Mancha,2016,0.05358973107521109
Todas las enfermedades del sistema circulatorio,Castilla La Mancha,2016,0.2556981795109571
Todas las enfermedades del sistema respiratorio,Castilla La Mancha,2016,0.12933769339645665
Todas las enfermedades del sistema digestivo,Castilla La Mancha,2016,0.05027087705598126
Todas las enfermedades de la piel y del tejido subcutáneo,Castilla La Mancha,2016,0.0058079945336522035
Todas las enfermedades del sistema osteomuscular y del tejido conjuntivo,Castilla La Mancha,2016,0.01103030894626385
Todas las enfermedades del sistema genitourinario,Castilla La Mancha,2016,0.032163599980477325
"Todos los fallecimientos a causa del embarazo, parto o puerperio",Castilla La Mancha,2016,4.8806676753379864e-05
Todas las afecciones originadas en el periodo perinatal,Castilla La Mancha,2016,0.0009761335350675972
"Todas las malformaciones congénitas, deformidades y anomalías cromosómicas",Castilla La Mancha,2016,0.0015618136561081557
"Todos los síntomas, signos y hallazgos anormales clínicos y de laboratorio, no clasificados en otra parte",Castilla La Mancha,2016,0.018302503782517448
Todas las causas externas de mortalidad,Castilla La Mancha,2016,0.03680023427204842
Todas las causas,Cataluña,2016,0.854299710189531
Todas las enfermedades infecciosas y parasitarias,Cataluña,2016,0.014078822508298137
Todos los tumores,Cataluña,2016,0.23817912095773788
"Todas las enfermedades de la sangre y de los órganos hematopoyéticos, y ciertos trastornos que afectan al mecanismo de la inmunidad",Cataluña,2016,0.003955028758323446
"Todas las enfermedades endocrinas, nutricionales y metabólicas",Cataluña,2016,0.02861659033326179
Todos los trastornos mentales y del comportamiento,Cataluña,2016,0.05866401018318668
Todas las enfermedades del sistema nervioso y de los órganos de los sentidos,Cataluña,2016,0.06562918028316926
Todas las enfermedades del sistema circulatorio,Cataluña,2016,0.22820380951609617
Todas las enfermedades del sistema respiratorio,Cataluña,2016,0.08923786730811023
Todas las enfermedades del sistema digestivo,Cataluña,2016,0.04102161227489745
Todas las enfermedades de la piel y del tejido subcutáneo,Cataluña,2016,0.0022947265833275963
Todas las enfermedades del sistema osteomuscular y del tejido conjuntivo,Cataluña,2016,0.006600713524983498
Todas las enfermedades del sistema genitourinario,Cataluña,2016,0.024702056749938243
"Todos los fallecimientos a causa del embarazo, parto o puerperio",Cataluña,2016,2.6996783333265844e-05
Todas las afecciones originadas en el periodo perinatal,Cataluña,2016,0.0012688488166634946
"Todas las malformaciones congénitas, deformidades y anomalías cromosómicas",Cataluña,2016,0.0014578262999963554
"Todos los síntomas, signos y hallazgos anormales clínicos y de laboratorio, no clasificados en otra parte",Cataluña,2016,0.010407259974973982
Todas las causas externas de mortalidad,Cataluña,2016,0.039955239333233444
Todas las causas,Comunidad Valenciana,2016,0.8656528018000355
Todas las enfermedades infecciosas y parasitarias,Comunidad Valenciana,2016,0.01678714007753307
Todos los tumores,Comunidad Valenciana,2016,0.2403115595881636
"Todas las enfermedades de la sangre y de los órganos hematopoyéticos, y ciertos trastornos que afectan al mecanismo de la inmunidad",Comunidad Valenciana,2016,0.004460351228330042
"Todas las enfermedades endocrinas, nutricionales y metabólicas",Comunidad Valenciana,2016,0.02848542489001686
Todos los trastornos mentales y del comportamiento,Comunidad Valenciana,2016,0.036027473330647666
Todas las enfermedades del sistema nervioso y de los órganos de los sentidos,Comunidad Valenciana,2016,0.05836977811982815
Todas las enfermedades del sistema circulatorio,Comunidad Valenciana,2016,0.26356620894677524
Todas las enfermedades del sistema respiratorio,Comunidad Valenciana,2016,0.08878126376753298
Todas las enfermedades del sistema digestivo,Comunidad Valenciana,2016,0.03908889621918328
Todas las enfermedades de la piel y del tejido subcutáneo,Comunidad Valenciana,2016,0.0035074580113686245
Todas las enfermedades del sistema osteomuscular y del tejido conjuntivo,Comunidad Valenciana,2016,0.009670852435970137
Todas las enfermedades del sistema genitourinario,Comunidad Valenciana,2016,0.028546247861312272
"Todos los fallecimientos a causa del embarazo, parto o puerperio",Comunidad Valenciana,2016,2.0274323765136557e-05
Todas las afecciones originadas en el periodo perinatal,Comunidad Valenciana,2016,0.0013989283397944224
"Todas las malformaciones congénitas, deformidades y anomalías cromosómicas",Comunidad Valenciana,2016,0.0019057864339228365
"Todos los síntomas, signos y hallazgos anormales clínicos y de laboratorio, no clasificados en otra parte",Comunidad Valenciana,2016,0.016280281983404653
Todas las causas externas de mortalidad,Comunidad Valenciana,2016,0.028444876242486587
Todas las causas,Extremadura,2016,1.0356977941305234
Todas las enfermedades infecciosas y parasitarias,Extremadura,2016,0.015299976312687275
Todos los tumores,Extremadura,2016,0.286644134532876
"Todas las enfermedades de la sangre y de los órganos hematopoyéticos, y ciertos trastornos que afectan al mecanismo de la inmunidad",Extremadura,2016,0.0038710783441738886
"Todas las enfermedades endocrinas, nutricionales y metabólicas",Extremadura,2016,0.028940919049300025
Todos los trastornos mentales y del comportamiento,Extremadura,2016,0.0362222330776271
Todas las enfermedades del sistema nervioso y de los órganos de los sentidos,Extremadura,2016,0.050231849942256414
Todas las enfermedades del sistema circulatorio,Extremadura,2016,0.3098706045979194
Todas las enfermedades del sistema respiratorio,Extremadura,2016,0.13880580919823515
Todas las enfermedades del sistema digestivo,Extremadura,2016,0.055116782138475845
Todas las enfermedades de la piel y del tejido subcutáneo,Extremadura,2016,0.0035945727481614684
Todas las enfermedades del sistema osteomuscular y del tejido conjuntivo,Extremadura,2016,0.00912468466840988
Todas las enfermedades del sistema genitourinario,Extremadura,2016,0.03410235684153188
"Todos los fallecimientos a causa del embarazo, parto o puerperio",Extremadura,2016,0.0
Todas las afecciones originadas en el periodo perinatal,Extremadura,2016,0.0011060223840496826
"Todas las malformaciones congénitas, deformidades y anomalías cromosómicas",Extremadura,2016,0.0020277077040910846
"Todos los síntomas, signos y hallazgos anormales clínicos y de laboratorio, no clasificados en otra parte",Extremadura,2016,0.03096862675339111
Todas las causas externas de mortalidad,Extremadura,2016,0.02977043583733729
Todas las causas,Galicia,2016,1.167492983718993
Todas las enfermedades infecciosas y parasitarias,Galicia,2016,0.014705330903032313
Todos los tumores,Galicia,2016,0.3200247637772407
"Todas las enfermedades de la sangre y de los órganos hematopoyéticos, y ciertos trastornos que afectan al mecanismo de la inmunidad",Galicia,2016,0.006176238979273571
"Todas las enfermedades endocrinas, nutricionales y metabólicas",Galicia,2016,0.030770904914595113
Todos los trastornos mentales y del comportamiento,Galicia,2016,0.08587913247370871
Todas las enfermedades del sistema nervioso y de los órganos de los sentidos,Galicia,2016,0.060843306611296194
Todas las enfermedades del sistema circulatorio,Galicia,2016,0.366567136085338
Todas las enfermedades del sistema respiratorio,Galicia,2016,0.12675995238413854
Todas las enfermedades del sistema digestivo,Galicia,2016,0.05378474777784068
Todas las enfermedades de la piel y del tejido subcutáneo,Galicia,2016,0.005330682452349213
Todas las enfermedades del sistema osteomuscular y del tejido conjuntivo,Galicia,2016,0.006176238979273571
Todas las enfermedades del sistema genitourinario,Galicia,2016,0.033711971095201576
"Todos los fallecimientos a causa del embarazo, parto o puerperio",Galicia,2016,0.0
Todas las afecciones originadas en el periodo perinatal,Galicia,2016,0.0014337697630456504
"Todas las malformaciones congénitas, deformidades y anomalías cromosómicas",Galicia,2016,0.0018381663628790391
"Todos los síntomas, signos y hallazgos anormales clínicos y de laboratorio, no clasificados en otra parte",Galicia,2016,0.006727688888137283
Todas las causas externas de mortalidad,Galicia,2016,0.04676295227164275
Todas las causas,Madrid,2016,0.7014954994921606
Todas las enfermedades infecciosas y parasitarias,Madrid,2016,0.014071626759439782
Todos los tumores,Madrid,2016,0.20133011117986077
"Todas las enfermedades de la sangre y de los órganos hematopoyéticos, y ciertos trastornos que afectan al mecanismo de la inmunidad",Madrid,2016,0.0030664938845239346
"Todas las enfermedades endocrinas, nutricionales y metabólicas",Madrid,2016,0.017511703655276278
Todos los trastornos mentales y del comportamiento,Madrid,2016,0.029544189811301663
Todas las enfermedades del sistema nervioso y de los órganos de los sentidos,Madrid,2016,0.04061158652143627
Todas las enfermedades del sistema circulatorio,Madrid,2016,0.17812126660206795
Todas las enfermedades del sistema respiratorio,Madrid,2016,0.10164571099462585
Todas las enfermedades del sistema digestivo,Madrid,2016,0.03247059006658339
Todas las enfermedades de la piel y del tejido subcutáneo,Madrid,2016,0.0029575321728911043
Todas las enfermedades del sistema osteomuscular y del tejido conjuntivo,Madrid,2016,0.006226383521876009
Todas las enfermedades del sistema genitourinario,Madrid,2016,0.020827252880675252
"Todos los fallecimientos a causa del embarazo, parto o puerperio",Madrid,2016,3.1131917609380045e-05
Todas las afecciones originadas en el periodo perinatal,Madrid,2016,0.001369804374812722
"Todas las malformaciones congénitas, deformidades y anomalías cromosómicas",Madrid,2016,0.0018679150565628028
"Todos los síntomas, signos y hallazgos anormales clínicos y de laboratorio, no clasificados en otra parte",Madrid,2016,0.026446564009168352
Todas las causas externas de mortalidad,Madrid,2016,0.023395636083449106
Todas las causas,Murcia,2016,0.7410291624672514
Todas las enfermedades infecciosas y parasitarias,Murcia,2016,0.011728813466859965
Todos los tumores,Murcia,2016,0.20218565075139416
"Todas las enfermedades de la sangre y de los órganos hematopoyéticos, y ciertos trastornos que afectan al mecanismo de la inmunidad",Murcia,2016,0.003136775694625339
